year,lender_id,lender_name
2010,5-0000001115,COASTLINE FEDERAL CREDIT UNION
2010,5-0000001261,LANGLEY FEDERAL CREDIT UNION
2010,5-0000001303,PEN AIR FEDERAL CREDIT UNION
2010,5-0000001367,UNIVERSITY FEDERAL CREDIT UNIO
2010,5-0000001427,MIDWEST AMERICA FEDERAL CREDIT
2010,5-0000001520,TENNESSEE VALLEY FEDERAL CREDI
2010,5-0000001718,HAWAII STATE FCU
2010,5-0000001747,ARIZONA FEDERAL
2010,5-0000001785,HAWAII SCHOOLS FCU
2010,5-0000001792,EL PASO EMPLOYEES FEDERAL CRED
2010,5-0000001815,HAWAIIUSA FEDERAL CREDIT UNION
2010,5-0000001884,SUNMARK FEDERAL CREDIT UNION
2010,5-0000001961,PEARL HARBOR FCU
2010,5-0000001999,LOCKHEED FEDERAL CREDIT UNION
2010,5-0000002099,CITADEL FEDERAL CREDIT UNION
2010,5-0000002157,TUCSON FEDERAL CREDIT UNION
2010,5-0000003025,EMPOWER FEDERAL CREDIT UNION
2010,5-0000003951,SOUTH JERSEY FEDERAL CREDIT UN
2010,5-0000004035,MEMBER ONE FCU
2010,5-0000004142,KINECTA FEDERAL CREDIT UNION
2010,5-0000004202,WESTERN SUN FEDERAL CREDIT UNI
2010,5-0000004336,GCS FEDERAL CREDIT UNION
2010,5-0000004580,THE SUMMIT FEDERAL CREDIT UNIO
2010,5-0000004702,KELLOGG COMMUNITY FEDERAL CU
2010,5-0000004714,UNITED SE FEDERAL CREDIT UNION
2010,5-0000004735,BETHPAGE FEDERAL CREDIT UNION
2010,5-0000005400,SAC FEDERAL CREDIT UNION
2010,5-0000005411,FAMILY FIRST FCU
2010,5-0000005495,GLASS CITY FEDERAL CREDIT UNIO
2010,5-0000005500,NORTHWEST FEDERAL CREDIT UNION
2010,5-0000005536,NFCU
2010,5-0000005662,PACIFIC OAKS FCU
2010,5-0000005727,HARVESTERS FEDERAL CREDIT UNIO
2010,5-0000005754,ANDREWS FEDERAL CREDIT UNION
2010,5-0000005797,ORNL FEDERAL CREDIT UNION
2010,5-0000005913,ALASKA USA FCU
2010,5-0000006160,SUNEAST FEDERAL CREIT UNION
2010,5-0000006328,NASA FEDERAL CREDITUNION
2010,5-0000006573,NEVADA FEDERAL CREDIT UNION
2010,5-0000006574,MERCK SHARP & DOHME FCU
2010,5-0000006694,MEMBERS 1ST FCU
2010,5-0000006775,Y 12 FEDERAL CREDIT UNION
2010,5-0000006885,PEOPLE FIRST FCU
2010,5-0000007393,COLUMBUS METRO FEDERAL CREDIT
2010,5-0000007418,WHITE CROWN FEDERAL CREDIT UNI
2010,5-0000007448,1ST ADVANTAGE FEDERAL CREDIT U
2010,5-0000007531,HUGHES FEDERAL CREDIT UNION
2010,5-0000007544,REDSTONE FEDERAL CREDIT UNION
2010,5-0000007569,DORT FEDERAL CREDIT UNION
2010,5-0000007608,CBC FEDERAL CREDIT UNION
2010,5-0000007840,TRULIANT FEDERAL CREDIT UNION
2010,5-0000007960,WHITE SANDS FEDERAL CU
2010,5-0000008116,TEACHERS FEDERAL CREDIT UNION
2010,5-0000008585,GENCO FEDERAL CREDIT UNION
2010,5-0000008594,FINANCE CENTER FCU
2010,5-0000008658,CAPITAL COMMUNICATIONS FCU
2010,5-0000009071,DIRECT FEDERAL CREDIT UNION
2010,5-0000009229,NEIGHBORS FEDERAL CREDIT UNION
2010,5-0000009260,L&N FEDERAL CREDIT UNION
2010,5-0000009788,EGLIN FEDERAL CREDIT UNION
2010,5-0000009915,MCCOY FEDERAL CREDIT UNION
2010,5-0000009976,GROW FINANCIAL FEDERAL CREDIT
2010,5-0000009988,SAFE FEDERAL CREDIT UNION
2010,5-0000010465,UNIVERSITY OF HAWAII FCU
2010,5-0000010754,TYNDALL FCU
2010,5-0000010920,ARKANSAS FEDERAL CREDIT UNION
2010,5-0000011065,SECURITY SERVICE FCU
2010,5-0000011263,SHREVEPORT FEDERAL CREDIT UNIO
2010,5-0000011316,SANDIA AREA FEDERAL CU
2010,5-0000011570,ENT FEDERAL CREDIT UNION
2010,5-0000012199,KIRTLAND FEDERAL CREDIT UNION
2010,5-0000013242,CHARTWAY FEDERAL CREDIT UNION
2010,5-0000013605,ABNB FEDERAL CREDIT UNION
2010,5-0000013772,VIRGINIA BEACH SCHOOLS FCU
2010,5-0000014135,DIAMOND VALLEY
2010,5-0000014384,MISSION FEDERAL CREDIT UNION
2010,5-0000014388,HARTFORD FEDERAL CREDIT UNION
2010,5-0000014568,LA CAPITOL FCU
2010,5-0000014692,ASI FEDERAL CREDIT UNION
2010,5-0000015095,PINNACLE FEDERAL CREDIT UNION
2010,5-0000016626,HERITAGE FEDERAL CREDIT UNION
2010,5-0000016657,LANCO FEDERAL CREDIT UNION
2010,5-0000016993,PEOPLES FEDERAL CREDIT UNION
2010,5-0000017117,RIA FEDERAL CREDIT UNION
2010,5-0000017429,VISIONS FEDERAL CREDIT UNION
2010,5-0000017587,USALLIANCE FEDERAL CREDIT UNIO
2010,5-0000017914,SUFFOLK FEDERAL CREDIT UNION
2010,5-0000018297,COASTAL FEDERAL CREDIT UNION
2010,5-0000018550,RTP FEDERAL CREDIT UNION
2010,5-0000019085,PITTSFORD FEDERAL CREDIT UNION
2010,5-0000019448,UT FEDERAL CREDIT UNION
2010,5-0000020041,AMERICHOICE FEDERAL CU
2010,5-0000020042,FRANKLIN MINT FEDERAL CU
2010,5-0000020068,XCEED FINANCIAL CREDIT UNION
2010,5-0000020394,BEACH MUNICIPAL FCU
2010,5-0000020623,JOHNS HOPKINS FEDERAL CREDIT U
2010,5-0000021971,CPM FEDERAL CREDIT UNION
2010,5-0000023279,MSU FEDERAL CREDIT UNION
2010,5-0000023521,DIGITAL FEDERAL CREDIT UNION
2010,5-0000024034,NOTRE DAME FEDERAL CRED UNION
2010,5-0000024063,FOUNDERS FEDERAL CREDIT UNION
2010,5-0000024165,U.K. FEDERAL CREDIT UNION
2010,5-0000024181,ADVANTAGE FCU
2010,5-0000024202,TELCOE FEDERAL CREDIT UNION
2010,5-0000024239,SOMERSET FEDERAL CREDIT UNION
2010,5-0000024312,NORTHCOUNTRY FEDERAL CREDIT UN
2010,5-0000024360,HIWAY FEDERAL CREDIT UNION
2010,5-0000024382,SACU
2010,5-0000024419,DENVER COMMUNITY FCU
2010,5-0000024438,ALLEGACY FEDERAL CREDIT UNION
2010,5-0000024524,TINKER FEDERAL CREDIT UNION
2010,5-0000024557,WEBSTER FIRST FEDERAL CREDIT U
2010,5-0000024563,ESL FEDERAL CREDIT UNION
2010,5-0000024567,TEXAR FEDERAL CREDIT UNION
2010,5-0000024688,CYPRUS FEDERAL CREDIT UNION
2010,5-0000024692,MOUNTAIN AMERICA CREDIT UNION
2010,5-0000024693,GOLDENWEST FEDERAL CREDIT UNIO
2010,5-0000024694,AMERICA FIRST CREDIT UNION
2010,5-0000024702,GULF WINDS FEDERAL CREDIT UNIO
2010,5-0000024708,DESERET FIRST FEDERAL CREDIT U
2010,5-0000024726,GRANITE FEDERAL CREDIT UNION
2010,5-0000024746,HORIZON UTAH FEDERAL CREDIT UN
2010,5-0000024808,CHARLOTTE METRO FEDERAL CREDIT
2010,5-0000024812,TULSA FEDERAL CREDIT UNION
2010,5-0000060002,MEMBERS CREDIT UNION
2010,5-0000060042,WSECU
2010,5-0000060058,GECU OF EL PASO
2010,5-0000060060,TEACHERS CREDIT UNION
2010,5-0000060062,CREDIT UNION OF AMERICA
2010,5-0000060148,ANOKA HENNEPIN CREDIT UNION
2010,5-0000060153,MUNICIPAL CREDIT UNION
2010,5-0000060238,GREAT LAKES CREDIT UNION
2010,5-0000060275,FREEDOM CREDIT UNION
2010,5-0000060276,NORTHWEST COMMUNITY CREDIT UNI
2010,5-0000060337,IH MISSISSIPPI VALLEY CREDIT U
2010,5-0000060380,WEOKIE CREDIT UNION
2010,5-0000060400,ST LOUIS COMMUNITY CREDIT UN
2010,5-0000060463,FINANCIAL CENTER CREDIT UNION
2010,5-0000060484,ASSOCIATED CREDIT UNION
2010,5-0000060532,LANDMARK CREDIT UNION
2010,5-0000060543,COMMUNITY TRUST CREDIT UNION
2010,5-0000060553,TULSA TEACHERS CREDIT UNION
2010,5-0000060605,FAMILY SECURITY CREDIT UNION
2010,5-0000060608,ASSOCIATED CREDIT UNION OF TEX
2010,5-0000060675,COMMONWEALTH CREDIT UNION
2010,5-0000060683,PUBLIC SERVICE CREDIT UNION
2010,5-0000060700,ARROWHEAD CENTRAL CREDIT UNION
2010,5-0000060728,THE FAMILY CREDIT UNION
2010,5-0000060784,CALIFORNIA CREDIT UNION
2010,5-0000060799,NEW HORIZONS CREDIT UNION
2010,5-0000060801,USE CREDIT UNION
2010,5-0000060884,CAPITAL CREDIT UNION
2010,5-0000060930,VALLEY CREDIT UNION
2010,5-0000060952,MEMBERS FIRST CREDIT UNION
2010,5-0000060954,CHACO CREDIT UNION  INC
2010,5-0000061003,SAN DIEGO METROPOLITAN CREDIT
2010,5-0000061004,SAN DIEGO COUNTY CREDIT UNION
2010,5-0000061077,SEVEN SEVENTEEN CREDIT UNION
2010,5-0000061093,DHCU COMMUNITY CREDIT UNION
2010,5-0000061219,KALSEE CREDIT UNION
2010,5-0000061315,ARIZONA STATE CREDIT UNION
2010,5-0000061330,BAYPORT CREDIT UNION
2010,5-0000061437,COMMONWEALTH CREDIT UNION
2010,5-0000061447,NUMARK CREDIT UNION
2010,5-0000061605,FLORIDA TELCO CU
2010,5-0000061623,KEMBA FINANCIAL CREDIT UNION
2010,5-0000061639,MEADOWS CREDIT UNION
2010,5-0000061650,THE GOLDEN 1 CREDIT UNION
2010,5-0000061664,RIVER VALLEY CREDIT UNION
2010,5-0000061716,NORTHWEST COMMUNITY CU
2010,5-0000061810,KEMBA CREDIT UNION
2010,5-0000061840,METRO CREDIT UNION
2010,5-0000061922,CREDIT UNION ONE
2010,5-0000062005,MELROSE CREDIT UNION
2010,5-0000062047,LAKE TRUST CREDIT UNION
2010,5-0000062123,RIVER VALLEY CREDIT UNION
2010,5-0000062141,TEAM ONE CREDIT UNION
2010,5-0000062172,CONSUMERS CREDIT UNION
2010,5-0000062322,OKLAHOMA CENTRAL CREDIT UNION
2010,5-0000062509,FIRSTMARK CREDIT UNION
2010,5-0000062514,LAKE MICHIGAN CREDIT UNION
2010,5-0000062562,CREDIT UNION ONE
2010,5-0000062604,BOEING EMPLOYEES' CREDIT UNION
2010,5-0000062745,ONPOINT COMMUNITY CREDIT UNION
2010,5-0000062829,AFFINITY CREDIT UNION
2010,5-0000062848,TELHIO CREDIT UNION
2010,5-0000062881,ARIZONA CENTRAL CREDIT UNION
2010,5-0000062965,FINANCIAL PLUS CREDIT UNION
2010,5-0000062969,COLLINS COMMUNITY CREDIT UNION
2010,5-0000063020,SUMMIT CREDIT UNION
2010,5-0000063057,LISTERHILL CREDIT UNION
2010,5-0000063133,UNIVERSITY CREDIT UNION
2010,5-0000063307,NEW HORIZONS CREDIT UNION INC.
2010,5-0000063440,UNITUS COMMUNITY CREDIT UNION
2010,5-0000063447,COMMUNITY CREDIT UNION
2010,5-0000063545,TELCO COMMUNITY CREDIT UNION
2010,5-0000063602,LINN AREA CREDIT UNION
2010,5-0000063755,HAWAII CENTRAL CREDIT UNION
2010,5-0000063819,STATE CENTER CREDIT UNION
2010,5-0000063829,ST. MARY'S BANK
2010,5-0000064049,DUPACO COMMUNITY CREDIT UNION
2010,5-0000064084,MAZUMA CREDIT UNION
2010,5-0000064131,PA STATE EMPLOYEES C U
2010,5-0000064171,UNIVERSITY CREDIT UNION
2010,5-0000064203,GREATER IOWA CREDIT UNION
2010,5-0000064342,CREDIT UNION OF DENVER
2010,5-0000064418,VERIDIAN CREDIT UNION
2010,5-0000064471,DU TRAC COMMUNITY CU
2010,5-0000064588,CREDIT UNION OF COLORADO
2010,5-0000064778,PUBLIC SERVICE CREDIT UNION
2010,5-0000064880,COMMUNITY CHOICE CREDIT UNION
2010,5-0000064970,UNIVERSAL 1 CREDIT UNION
2010,5-0000065078,COMMUNITY CHOICE CREDIT UNION
2010,5-0000065082,SUNWEST EDUCATIONAL CREDIT UNI
2010,5-0000065491,MEMBERS FIRST CREDIT UNION
2010,5-0000065513,STATE EMPLOYEES CREDIT UNION
2010,5-0000065550,SOUTH DIVISION CREDIT UNION
2010,5-0000065746,DEXTER CREDIT UNION
2010,5-0000065788,WESTERRA CREDIT UNION
2010,5-0000065861,THE PEOPLE'S CREDIT UNION
2010,5-0000066157,CREDIT UNION 1
2010,5-0000066158,TRUMARK FIANCIAL CREDIT UNION
2010,5-0000066310,STATE EMPLOYEES' CREDIT UNION
2010,5-0000066328,WRIGHT-PATT CREDIT UNION
2010,5-0000066330,SECU CREDIT UNION
2010,5-0000066331,SOUND CREDIT UNION
2010,5-0000066337,INDUSTRIAL CREDIT UNION
2010,5-0000066357,DELTA COMMUNITY CREDIT UNION
2010,5-0000066359,FIRST NORTHERN CREDIT UNION
2010,5-0000066364,METRO CREDIT UNION
2010,5-0000066370,SCOTT CREDIT UNION
2010,5-0000066448,EDUCATORS CREDIT UNION
2010,5-0000066584,CALIFORNIA COAST CREDIT UNION
2010,5-0000066585,POINT BREEZE CREDIT UNION
2010,5-0000066594,GREENWOOD CREDIT UNION
2010,5-0000066595,COVENTRY CREDIT UNION
2010,5-0000066638,GUARDIAN CREDIT UNION
2010,5-0000066642,COMMUNITY FIRST CREDIT UNION
2010,5-0000066674,PIONEER CREDIT UNION
2010,5-0000066703,WESCOM CENTRAL CREDIT UNION
2010,5-0000066731,FOX COMMUNITIES CREDIT UNION
2010,5-0000066736,STATE EMPLOYEES CREDIT UNION
2010,5-0000066751,LANDMARK CREDIT UNION
2010,5-0000066818,FIRST COMMUNITY CREDIT UNION
2010,5-0000066824,FREEDOM CREDIT UNION
2010,5-0000066834,ROYAL CREDIT UNION
2010,5-0000066835,DAY AIR CREDIT UNION
2010,5-0000066836,VIRGINIA CREDIT UNION INC
2010,5-0000066840,CODE CREDIT UNION
2010,5-0000066841,NUMERICA CREDIT UNION
2010,5-0000066865,CAPITAL CREDIT UNION
2010,5-0000066882,HAWTHORNE CREDIT UNION
2010,5-0000066965,BEACON CREDIT UNION
2010,5-0000067041,UTAH CENTRAL CREDIT UNION
2010,5-0000067190,SUMMIT CREDIT UNION
2010,5-0000067214,FIRST COMMUNITY CREDIT UNION
2010,5-0000067253,COMMUNITY CREDIT UNION
2010,5-0000067264,HORIZON CREDIT UNION
2010,5-0000067269,RHODE ISLAND CREDIT UNION
2010,5-0000067278,PAWTUCKET CREDIT UNION
2010,5-0000067297,SPACE COAST CREDIT UNION
2010,5-0000067348,UNIVERSITY CREDIT UNION
2010,5-0000067560,HARBORONE CREDIT UNION
2010,5-0000067611,EDUCATORS CREDIT UNION
2010,5-0000067619,FIRST COMMUNITY CREDIT UNION
2010,5-0000067644,FIRST CENTRAL CREDIT UNION
2010,5-0000067664,COMMUNITYAMERICA CREDIT UNION
2010,5-0000067669,CITY CREDIT UNION
2010,5-0000067804,VANTAGE CREDIT UNION
2010,5-0000067889,UNIVERSITY CREDIT UNION
2010,5-0000067895,COMMUNITY FIRST CREDIT UNION
2010,5-0000067928,EECU
2010,5-0000067972,CORNERSTONE FINANCIAL CREDIT U
2010,5-0000067982,OLD HICKORY CREDIT UNION
2010,5-0000067994,INDUSTRIAL CREDIT UNION
2010,5-0000068084,FIRST SOUTH FINANCIAL CREDIT U
2010,5-0000068085,KNOXVILLE TVA EMPLOYEES CU
2010,5-0000068095,EASTMAN CREDIT UNION
2010,5-0000068186,COLUMBIA CREDIT UNION
2010,5-0000068203,SPOKANE TEACHERS CREDIT UNION
2010,5-0000068237,GLOBAL CREDIT UNION
2010,5-0000068248,FORUM CREDIT UNION
2010,5-0000068251,UNITED HERITAGE CREDIT UNION
2010,5-0000068256,BELCO COMMUNITY CREDIT UNION
2010,5-0000068259,INDIANA MEMBERS CREDIT UNION
2010,5-0000068287,CENTRA CREDIT UNION
2010,5-0000068344,MAGNIFY CREDIT UNION
2010,5-0000068359,VELOCITY CREDIT UNION
2010,5-0000068366,SAFE CREDIT UNION
2010,5-0000068373,KAARON WILLIAMS
2010,5-0000068375,SERVICE CREDIT UNION
2010,5-0000068377,POINT LOMA CREDIT UNION
2010,5-0000068383,TECHNOLOGY CREDIT UNION
2010,5-0000068398,SCHOOLS FINANCIAL CREDIT UNION
2010,5-0000068402,VALLEY FIRST CREDIT UNION
2010,5-0000068413,PACIFIC SERVICE CREDIT UNION
2010,5-0000068415,SOUTHLAND CU
2010,5-0000068417,FAIRWINDS CREDIT UNION
2010,5-0000068421,CREDIT UNION WEST
2010,5-0000068425,ILLIANA FINANCIAL CREDIT UNION
2010,5-0000068428,PREMIER AMERICA CREDIT UNION
2010,5-0000068433,AMERICU CREDIT UNION
2010,5-0000068437,BELLCO CREDIT UNION
2010,5-0000068439,RESOURCE ONE CREDIT UNION
2010,5-0000068443,COLORADO CREDIT UNION
2010,5-0000068444,FIRST CREDIT UNION
2010,5-0000068452,NORTH ISLANLD CREDIT UNION
2010,5-0000068458,VENTURA COUNTY CREDIT UNION
2010,5-0000068460,LBS FINANCIAL CREDIT UNION
2010,5-0000068475,RIVER VALLEY CU
2010,5-0000068476,TROPICAL FINANCIAL CREDIT UNIO
2010,5-0000068479,MUTUAL SECURITY CREDIT UNION I
2010,5-0000068483,MATADORS CMNTY CU
2010,5-0000068490,VYSTAR CREDIT UNION
2010,5-0000068493,WATER AND POWER COMMUNITY CU
2010,5-0000068494,PACIFIC MARINE CREDIT UNION
2010,5-0000068511,CONNEX CREDIT UNION  INC.
2010,5-0000068517,VERITY CREDIT UNION
2010,5-0000068579,PATELCO CREDIT UNION
2010,5-0000068583,ALABAMA TELCO CREDIT UNION
2010,5-0000068600,MIDFLORIDA CREDIT UNION
2010,5-0000068601,WINGS FINANCIAL CREDIT UNION
2010,5-0000097084,DUPAGE CREDIT UNION
2010,7-01-0464609,RESIDENTIAL MORTGAGE SERVICES
2010,7-01-0726495,BROKER SOLUTIONS INC.
2010,7-0471809999,GUILD MORTGAGE COMPANY
2010,7-05-0402708,EMBRACE HOME LOANS  INC.
2010,7-06-1484285,TOTAL MORTGAGE SERVICES  LLC
2010,7-0623009990,THE MCCUE MORTGAGE COMPANY
2010,7-1074700007,KINGS MORTGAGE
2010,7-11-3616531,ACADEMY MORTGAGE CORP.
2010,7-1261700007,PRIMARY RESIDENTIAL MORTGAGE
2010,7-1277600002,COLUMBIA MORTGAGE LLC
2010,7-13-3688155,GUARANTEED HOME MORTGAGE COMPA
2010,7-13-3753941,FRANKLIN FIRST FINANCIAL LTD
2010,7-1522600000,WR STARKEY MORTGAGE
2010,7-1635900004,ENVOY MORTGAGE  LTD.
2010,7-1679800001,WESTSTAR MORTGAGE  INC.
2010,7-1710100002,PLAZA HOME MORTGAGE  INC
2010,7-1715809993,STANDARD MORTGAGE CORPORATION
2010,7-1819300005,COBALT MORTGAGE
2010,7-1855800007,ASPIRE FINANCIAL
2010,7-1856900004,HOME LOAN CENTER
2010,7-1891200009,WILMINGTON FINANCE  INC.
2010,7-20-0142846,GENWORTH FINANCIAL HOME EQUITY
2010,7-20-0193314,PRIORITY FUNDING LLC
2010,7-20-8921389,MAVERICK FUNDING
2010,7-2149009991,UNIVERSAL AMERICAN MTG. CO.LLC
2010,7-22-3665409,ATLANTIC HOME LOANS  INC.
2010,7-22-3932984,VINSON MORTGAGE SERVICES
2010,7-2317700005,PHH HOME LOANS
2010,7-2465409997,GERSHMAN INVESTMENT CORP.
2010,7-2467100004,JAMES B. NUTTER & CO.
2010,7-2483809994,PARAMOUNT MORTGAGE COMPANY
2010,7-25-1629231,KEYSTONE FINANCIAL SERVICES
2010,7-26-0021318,AMERISAVE MORTGAGE CORPORATION
2010,7-26-0335190,DIRECTORS FINANCIAL GROUP
2010,7-26-0360466,BAY EQUITY LLC
2010,7-26-0508430,RPM MORTGAGE INC
2010,7-26-0595342,NEW AMERICAN MORTGAGE  LLC
2010,7-26-2684331,CALIBER FUNDING LLC
2010,7-27-0016233,GENERATION MORTGAGE COMPANY
2010,7-3027509990,PHH MORTGAGE CORPORATION
2010,7-31-1546027,MORTGAGE NOW  INC.
2010,7-33-0443423,MORTGAGE PARTNERS  INC
2010,7-33-0890858,CASHCALL  INC
2010,7-34-1194858,STONEGATE MORTGAGE CORPORATION
2010,7-3435709992,NOTHNAGLE HOME SECURITIES CORP
2010,7-36-4327855,GUARANTEED RATE INC
2010,7-37-1542226,NEW PENN FINANCIAL  INC.
2010,7-38-2749215,VAN DYK MORTGAGE CORPORATION
2010,7-3827009995,UNION NATIONAL MORTGAGE CO.
2010,7-41-1956286,AGSTAR FINANCIAL SERVICES
2010,7-43-1937428,HOMETOWN EQUITY MORTGAGE
2010,7-47-0912342,PARAMOUNT EQUITY
2010,7-4856500006,VANDERBILT MORTGAGE
2010,7-5183509992,ROCKY MOUNTAIN MORTGAGE COMPAN
2010,7-54-1822116,ATLANTIC BAY MORTGAGE GROUPLLC
2010,7-54-1862878,CAPITAL CENTER LLC
2010,7-57-1175755,CROSSCOUNTRY MORTGAGE INC
2010,7-5785509997,GATEWAY MORTGAGE CORPORATION
2010,7-5807009993,WALLICK AND VOLK
2010,7-68-0309242,CMG MORTGAGE INC
2010,7-68-0570826,FIRST OPTION MORTGAGE  LLC
2010,7-7056000000,SIERRA PACIFIC MORTGAGE CO INC
2010,7-7071400009,NATIONWIDE ADVANTAGE MORTGAGE
2010,7-7087500006,EAGLE HOME MORTGAGE  LLC
2010,7-7107500004,CHERRY CREEK MORTGAGE CO.  INC
2010,7-7184500000,SHORE MORTGAGE
2010,7-7187200007,FIRST MORTGAGE COMPANY  INC
2010,7-7197000003,QUICKEN LOANS
2010,7-7230000003,EQUITY NOW INC.
2010,7-7253300001,SUBURBAN MORTGAGE  INC.
2010,7-7257500009,ACADEMY MORTGAGE CORPORATION
2010,7-7292600000,COASTAL MORTGAGE SERVICES  INC
2010,7-7364800008,GREENLIGHT FINANCIAL SERVICES
2010,7-74-2508160,SWBC MORTGAGE CORPORATION
2010,7-7464100001,MORTGAGE CONSULTANTS  INC.
2010,7-75-2921540,NATIONSTAR MORTGAGE LLC
2010,7-75-3170028,PACIFIC UNION FINANCIAL  LLC
2010,7-7507300007,ALLIED HOME MTG CAPITAL CORP
2010,7-7515900008,FREEDOM MORTGAGE CORP.
2010,7-7552800000,WALL STREET MORTGAGE BANKERS
2010,7-7569700002,SUMMIT MORTGAGE CORPORATION
2010,7-76-0236067,CORNERSTONE MORTGAGE COMPANY
2010,7-76-0503625,FAIRWAY INDEPENDENT MORTGAGE
2010,7-76-0561995,NETWORK FUNDING LP
2010,7-7621100007,MORTGAGE FINANCIAL INC.
2010,7-7638200000,WESTSTAR MORTGAGE CORPORATION
2010,7-7667200009,PLATINUM HOME MORTGAGE CORP
2010,7-7674000006,VITEK MORTGAGE GROUP
2010,7-7734800004,MORTGAGE AMERICA  INC.
2010,7-7756300009,AMERICAN EQUITY MORTGAGE  INC.
2010,7-7776400006,HOMESTEAD FUNDING CORP.
2010,7-7776600008,FIRST PRIORITY MORTGAGE  INC.
2010,7-7784800005,FRANKLIN AMERICAN MORTGAGE CO
2010,7-7811300008,REAL ESTATE MORTGAGE NETWORK
2010,7-7820500001,MORTGAGE MASTER  INC.
2010,7-7894400003,NORTHWEST MORTGAGE GROUP  INC.
2010,7-7927200007,IFREEDOM DIRECT CORPORATION
2010,7-7969700007,COASTAL MORTGAGE CORPORATION
2010,7-7992700007,AMERICAN PACIFIC MORTGAGE CORP
2010,7-86-0415227,NOVA FINANCIAL & INVESTMENT CO
2010,7-91-1780488,SUMMIT FUNDING  INC
2010,7-93-1190071,WJBRADLEY MORTGAGE CAPITAL COR
2010,7-93-1231049,SUMMIT MORTGAGE CORPORATION
2010,7-93-1248952,DIRECTORS MORTGAGE INC
2010,7-95-4623407,PROSPECT MORTGAGE LLC
2010,7-95-4762204,LENOX FINANCIAL MORTGAGE
2010,7-95-4866828,AMERICAN FINANCIAL NETWORK INC
2011,1-0000000047,FIRST FINANCIAL BANK NA
2011,1-0000000325,FNB BANK  N.A.
2011,1-0000000644,THE HONESDALE NATIONAL BANK
2011,1-0000001090,ALLIANCE BANK NA
2011,1-0000001253,BALLSTON SPA NATIONAL BANK
2011,1-0000001354,NBT BANK NA
2011,1-0000001997,NATIONAL BANK & TRUST COMPANY
2011,1-0000002360,LCNB NATIONAL BANK
2011,1-0000002413,CITIZENS FIRST NATIONAL BANK
2011,1-0000002503,HOMETOWN NATIONAL BANK
2011,1-0000002782,INTRUST BANK  N.A.
2011,1-0000003175,CITIZENS BANK  N.A.
2011,1-0000003654,FARMERS NATIONAL BANK
2011,1-0000003656,CADENCE BANK  N.A.
2011,1-0000003817,CANANDAIGUA NATIONAL BANK
2011,1-0000004166,FIRST FINANCIAL BANK N.A.
2011,1-0000004860,MIDLAND NATIONAL BANK
2011,1-0000004975,BANK FIRST NATIONAL
2011,1-0000005275,CITY NATIONAL BANK
2011,1-0000005552,PEOPLES BANK  NATIONAL ASSOCIA
2011,1-0000005599,THE MARS NATIONAL BANK
2011,1-0000005750,FIRST NB TEXAS DBA CONVENIENCE
2011,1-0000006375,THE FARMERS NATIONAL BANK
2011,1-0000006680,SIMMONS FIRST NATIONAL BANK
2011,1-0000008846,OLD NATIONAL BANK
2011,1-0000009868,FNCB
2011,1-0000010523,TRUSTMARK NATIONAL BANK
2011,1-0000011583,EVANS BK  N A
2011,1-0000012425,UNION CENTER NATIONAL BANK
2011,1-0000013107,FIRST FINANCIAL BANK NA
2011,1-0000013126,THE FNB OF LONG ISLAND
2011,1-0000013479,LINCOLN NATIONAL BANK
2011,1-0000013778,EXTRACO BANKS  N. A.
2011,1-0000014566,FOREST PARK NATIONAL BANK & TR
2011,1-0000014680,FIRST NATIONAL BANK OF SCOTIA
2011,1-0000015748,EASTERN NATIONAL BANK  N.A.
2011,1-0000015817,THUMB NATIONAL BANK & TRUST CO
2011,1-0000016407,FAR EAST NATIONAL BANK
2011,1-0000017045,FIRST FIDELITY BANK  NA
2011,1-0000017174,VALLEY NATIONAL BANK
2011,1-0000018763,HOME STATE BANK  N.A.
2011,1-0000021008,UNITY NATIONAL BANK
2011,1-0000022545,PATRIOT NATIONAL BANK
2011,1-0000022928,FARMERS NATIONAL BANK
2011,1-0000023193,LANDMARK COMMUNITY BANK  N.A.
2011,1-0000023202,MALVERN NATIONAL BANK
2011,1-0000023748,NATIONAL BANK OF KANSAS CITY
2011,1-0000023797,MIDWEST BANK
2011,1-0000023828,MILLENNIUM BANK  N.A.
2011,1-0000023834,CITIZENS BANK NA
2011,1-0000024430,SOUTH CENTRAL BANK
2011,1-0000024891,FULTON BANK  N.A.
2011,1-0000024994,BANK MIDWEST  N.A.
2011,1-0000080122,UBS AG  TAMPA BRANCH
2011,1-0000700007,PIEDMONT FEDERAL SAVINGS BANK
2011,1-0000700057,HOME FEDERAL BANK
2011,1-0000700244,UNION FEDERAL SAVINGS & LOAN
2011,1-0000700450,PIONEER BANK
2011,1-0000700470,HUNTINGTON FEDERAL SAVINGS BAN
2011,1-0000700670,CAPITOL FEDERAL SAVINGS BANK
2011,1-0000700709,GUARDIAN SAVINGS BANK  FSB
2011,1-0000700887,HOME FEDERAL BANK
2011,1-0000700890,HOME BANK
2011,1-0000701452,MIDDLESEX FEDERAL SAVINGS  F.A
2011,1-0000701673,COLONIAL FEDERAL SAVINGS BANK
2011,1-0000702165,HEARTLAND BANK
2011,1-0000702319,KEARNY FEDERAL SAVINGS BANK
2011,1-0000702349,ARUNDEL FEDERAL SAVINGS BANK
2011,1-0000702402,BANKFINANCIAL F.S.B
2011,1-0000702454,COLUMBIA BANK
